dateTime,date,parameter,location,value,unit,city,attribution,hour,Latitude,Longitude
2018-01-17 07:00:00,2018-01-17,pm25,San Francisco,8.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",07:00,37.7658,-122.3978
2018-01-17 08:00:00,2018-01-17,pm25,San Francisco,15.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",08:00,37.7658,-122.3978
2018-01-17 09:00:00,2018-01-17,pm25,San Francisco,31.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",09:00,37.7658,-122.3978
2018-01-17 10:00:00,2018-01-17,pm25,San Francisco,29.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",10:00,37.7658,-122.3978
2018-01-17 12:00:00,2018-01-17,pm25,San Francisco,23.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",12:00,37.7658,-122.3978
2018-01-17 21:00:00,2018-01-17,pm25,San Francisco,28.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",21:00,37.7658,-122.3978
2018-01-18 21:00:00,2018-01-18,pm25,San Francisco,6.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",21:00,37.7658,-122.3978
2018-01-18 23:00:00,2018-01-18,pm25,San Francisco,5.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",23:00,37.7658,-122.3978
2018-01-19 04:00:00,2018-01-19,pm25,San Francisco,7.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",04:00,37.7658,-122.3978
2018-01-19 06:00:00,2018-01-19,pm25,San Francisco,7.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",06:00,37.7658,-122.3978
2018-01-19 08:00:00,2018-01-19,pm25,San Francisco,22.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",08:00,37.7658,-122.3978
2018-01-19 13:00:00,2018-01-19,pm25,San Francisco,5.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",13:00,37.7658,-122.3978
2018-01-20 00:00:00,2018-01-20,pm25,San Francisco,7.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",00:00,37.7658,-122.3978
2018-01-20 11:00:00,2018-01-20,pm25,San Francisco,8.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",11:00,37.7658,-122.3978
2018-01-20 12:00:00,2018-01-20,pm25,San Francisco,6.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",12:00,37.7658,-122.3978
2018-01-20 13:00:00,2018-01-20,pm25,San Francisco,7.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",13:00,37.7658,-122.3978
2018-01-21 06:00:00,2018-01-21,pm25,San Francisco,9.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",06:00,37.7658,-122.3978
2018-01-21 11:00:00,2018-01-21,pm25,San Francisco,10.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",11:00,37.7658,-122.3978
2018-01-21 23:00:00,2018-01-21,pm25,San Francisco,5.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",23:00,37.7658,-122.3978
2018-01-22 08:00:00,2018-01-22,pm25,San Francisco,8.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",08:00,37.7658,-122.3978
2018-01-23 01:00:00,2018-01-23,pm25,San Francisco,8.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",01:00,37.7658,-122.3978
2018-01-23 18:00:00,2018-01-23,pm25,San Francisco,11.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",18:00,37.7658,-122.3978
2018-01-23 19:00:00,2018-01-23,pm25,San Francisco,8.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",19:00,37.7658,-122.3978
2018-01-23 22:00:00,2018-01-23,pm25,San Francisco,15.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",22:00,37.7658,-122.3978
2018-01-24 09:00:00,2018-01-24,pm25,San Francisco,15.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",09:00,37.7658,-122.3978
2018-01-25 17:00:00,2018-01-25,pm25,San Francisco,7.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",17:00,37.7658,-122.3978
2018-01-26 15:00:00,2018-01-26,pm25,San Francisco,10.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",15:00,37.7658,-122.3978
2018-01-26 23:00:00,2018-01-26,pm25,San Francisco,6.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",23:00,37.7658,-122.3978
2018-01-27 00:00:00,2018-01-27,pm25,San Francisco,4.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",00:00,37.7658,-122.3978
2018-01-29 10:00:00,2018-01-29,pm25,San Francisco,20.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",10:00,37.7658,-122.3978
2018-01-29 13:00:00,2018-01-29,pm25,San Francisco,20.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",13:00,37.7658,-122.3978
2018-01-31 06:00:00,2018-01-31,pm25,San Francisco,22.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",06:00,37.7658,-122.3978
2018-02-03 07:00:00,2018-02-03,pm25,San Francisco,20.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",07:00,37.7658,-122.3978
2018-02-04 08:00:00,2018-02-04,pm25,San Francisco,10.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",08:00,37.7658,-122.3978
2018-02-04 10:00:00,2018-02-04,pm25,San Francisco,9.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",10:00,37.7658,-122.3978
2018-02-04 11:00:00,2018-02-04,pm25,San Francisco,4.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",11:00,37.7658,-122.3978
2018-02-05 15:00:00,2018-02-05,pm25,San Francisco,10.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",15:00,37.7658,-122.3978
2018-02-06 15:00:00,2018-02-06,pm25,San Francisco,0.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",15:00,37.7658,-122.3978
2018-02-07 05:00:00,2018-02-07,pm25,San Francisco,16.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",05:00,37.7658,-122.3978
2018-02-09 05:00:00,2018-02-09,pm25,San Francisco,15.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",05:00,37.7658,-122.3978
2018-02-10 04:00:00,2018-02-10,pm25,San Francisco,10.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",04:00,37.7658,-122.3978
2018-02-10 08:00:00,2018-02-10,pm25,San Francisco,19.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",08:00,37.7658,-122.3978
2018-02-10 12:00:00,2018-02-10,pm25,San Francisco,9.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",12:00,37.7658,-122.3978
